Timestamp,Device,IP,tcpActiveOpens,tcpCurrEstab,tcpEstabResets,tcpInSegs,tcpOutRsts,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,udpInDatagrams,udpInErrors,udpNoPorts,udpOutDatagrams,ipForwDatagrams,ipInAddrErrors,ipInDelivers,ipInDiscards,ipInReceives,ipOutNoRoutes,ipOutDiscards,ipOutRequests,icmpInDestUnreachs,icmpInEchos,icmpInMsgs,icmpOutDestUnreachs,icmpOutEchoReps,icmpOutMsgs,ifInOctets_enp0s3,ifInUcastPkts_enp0s3,ifInNUcastPkts_enp0s3,ifInDiscards_enp0s3,ifOutOctets_enp0s3,ifOutUcastPkts_enp0s3,ifOutNUcastPkts_enp0s3,ifOutDiscards_enp0s3,ifInOctets_enp0s8,ifInUcastPkts_enp0s8,ifInNUcastPkts_enp0s8,ifInDiscards_enp0s8,ifOutOctets_enp0s8,ifOutUcastPkts_enp0s8,ifOutNUcastPkts_enp0s8,ifOutDiscards_enp0s8,ifInOctets_enp0s9,ifInUcastPkts_enp0s9,ifInNUcastPkts_enp0s9,ifInDiscards_enp0s9,ifOutOctets_enp0s9,ifOutUcastPkts_enp0s9,ifOutNUcastPkts_enp0s9,ifOutDiscards_enp0s9,ifInOctets_enp0s10,ifInUcastPkts_enp0s10,ifInNUcastPkts_enp0s10,ifInDiscards_enp0s10,ifOutOctets_enp0s10,ifOutUcastPkts_enp0s10,ifOutNUcastPkts_enp0s10,ifOutDiscards_enp0s10
2026-05-12 13:19:36,device1,172.16.0.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-12 13:19:36,device2,172.16.0.1,2,0,0,26,2,24,0,0,32,0,40,71,53540,0,144,0,53686,0,20,146,40,0,40,47,0,47,107187379,75476,2,0,1209362,16860,0,0,5236855,7017,0,0,10018379,6038,0,0,2208829,16773,0,0,166592315,76403,0,0,0,0,0,0,0,0,0,0
2026-05-12 13:19:36,device3,10.0.0.1,2,0,0,111,0,86,0,0,28,0,40,70,8749,0,223,0,8980,0,20,271,40,0,40,99,0,99,6297555,5982,0,0,7047747,6857,0,0,4863985,5340,0,0,8590153,5138,0,0,102944,1347,0,0,890918,631,0,0,0,0,0,0,0,0,0,0
2026-05-12 13:19:36,device4,192.168.10.10,80,22,11,901,7,1930,0,9,35,0,40,1227,0,0,1042,0,1042,0,20,2250,40,0,56,40,0,56,299338,999,0,0,3360388,2934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-12 13:19:51,device1,172.16.0.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-12 13:19:51,device2,172.16.0.1,2,0,0,26,2,24,0,0,88,0,40,127,54898,0,199,0,55099,0,20,203,40,0,40,47,0,47,107187923,75485,2,0,1215632,16942,0,0,6642604,8405,0,0,10173256,6536,0,0,2316332,17325,0,0,168569067,77771,0,0,0,0,0,0,0,0,0,0
2026-05-12 13:19:51,device3,10.0.0.1,2,0,0,111,0,86,0,0,86,0,40,128,9990,0,280,0,10278,0,20,328,40,0,40,99,0,99,6403610,6524,0,0,9382052,8441,0,0,6510563,6782,0,0,8743121,5618,0,0,109264,1430,0,0,891554,641,0,0,0,0,0,0,0,0,0,0
2026-05-12 13:19:51,device4,192.168.10.10,115,38,13,1215,7,2642,0,11,100,0,40,1640,0,0,1428,0,1428,0,20,3014,40,0,63,40,0,63,398764,1458,0,0,4823212,4243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-12 13:20:06,device1,172.16.0.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-12 13:20:06,device2,172.16.0.1,2,0,0,26,2,24,0,0,148,0,40,187,56294,0,258,0,56554,0,20,262,40,0,40,47,0,47,107292282,75611,2,0,1232263,17106,0,0,7814437,9697,0,0,10361086,7127,0,0,2355707,17846,0,0,170372194,78956,0,0,0,0,0,0,0,0,0,0
2026-05-12 13:20:06,device3,10.0.0.1,2,0,0,111,0,86,0,0,143,0,40,187,11268,0,338,0,11614,0,20,388,40,0,40,99,0,99,6538982,7063,0,0,10954645,9610,0,0,7524171,7751,0,0,8782235,6002,0,0,120276,1568,0,0,1031934,740,0,0,0,0,0,0,0,0,0,0
