Timestamp,Device,IP,tcpActiveOpens,tcpCurrEstab,tcpEstabResets,tcpInSegs,tcpOutRsts,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,udpInDatagrams,udpInErrors,udpNoPorts,udpOutDatagrams,ipForwDatagrams,ipInAddrErrors,ipInDelivers,ipInDiscards,ipInReceives,ipOutNoRoutes,ipOutDiscards,ipOutRequests,icmpInDestUnreachs,icmpInEchos,icmpInMsgs,icmpOutDestUnreachs,icmpOutEchoReps,icmpOutMsgs,ifInOctets_enp0s3,ifInUcastPkts_enp0s3,ifInNUcastPkts_enp0s3,ifInDiscards_enp0s3,ifOutOctets_enp0s3,ifOutUcastPkts_enp0s3,ifOutNUcastPkts_enp0s3,ifOutDiscards_enp0s3,ifInOctets_enp0s8,ifInUcastPkts_enp0s8,ifInNUcastPkts_enp0s8,ifInDiscards_enp0s8,ifOutOctets_enp0s8,ifOutUcastPkts_enp0s8,ifOutNUcastPkts_enp0s8,ifOutDiscards_enp0s8,ifInOctets_enp0s9,ifInUcastPkts_enp0s9,ifInNUcastPkts_enp0s9,ifInDiscards_enp0s9,ifOutOctets_enp0s9,ifOutUcastPkts_enp0s9,ifOutNUcastPkts_enp0s9,ifOutDiscards_enp0s9,ifInOctets_enp0s10,ifInUcastPkts_enp0s10,ifInNUcastPkts_enp0s10,ifInDiscards_enp0s10,ifOutOctets_enp0s10,ifOutUcastPkts_enp0s10,ifOutNUcastPkts_enp0s10,ifOutDiscards_enp0s10
2026-05-19 12:52:30,device1,172.16.0.80,6,3,1,569,45,828,72,2,153,0,40,86,0,0,810,0,817,0,20,670,40,2,42,40,2,42,485911,872,0,0,627078,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-19 12:52:30,device2,172.16.0.1,2,0,0,23,0,21,0,0,33,0,40,72,5189,0,140,0,5331,0,20,262,40,0,40,165,0,165,1662787,1565,1,0,137675,1688,0,0,700796,3749,0,0,2922746,2177,0,0,633758,931,0,0,1278726,1223,0,0,0,0,0,0,0,0,0,0
2026-05-19 12:52:30,device3,10.0.0.1,2,0,0,128,0,94,0,0,28,0,40,68,4810,0,265,0,5075,0,20,218,40,0,40,40,0,40,1917290,2165,0,0,917250,3796,0,0,598053,2445,0,0,1598790,1345,0,0,94029,1204,0,0,781295,646,0,0,0,0,0,0,0,0,0,0
2026-05-19 12:52:30,device4,192.168.10.10,251,3,13,726,8,1015,0,1215,63,0,40,224,0,0,1018,0,1018,0,20,2415,162,0,164,40,0,104,1257164,1659,0,0,871247,2831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-19 12:52:45,device1,172.16.0.80,6,2,2,741,54,1119,94,2,211,0,40,144,0,0,1041,0,1041,0,20,910,40,4,44,40,4,44,758314,1249,0,0,871106,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-19 12:52:45,device2,172.16.0.1,2,0,0,23,0,21,0,0,91,0,40,130,6015,0,198,0,6215,0,20,320,40,0,40,165,0,165,1676090,1600,1,0,150417,1779,0,0,994826,4336,0,0,3371155,2686,0,0,893200,1468,0,0,1770952,1781,0,0,0,0,0,0,0,0,0,0
2026-05-19 12:52:45,device3,10.0.0.1,3,0,0,144,0,110,0,0,101,0,40,141,5467,0,331,0,5798,0,20,306,40,0,40,40,0,40,2184739,2674,0,0,1415522,4384,0,0,875256,2877,0,0,2021304,1756,0,0,99520,1275,0,0,782033,658,0,0,0,0,0,0,0,0,0,0
2026-05-19 12:52:45,device4,192.168.10.10,276,2,14,897,8,1328,0,1215,178,0,40,339,0,0,1301,0,1301,0,20,2703,162,0,166,40,0,106,1266928,1774,0,0,881195,2947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-19 12:53:00,device1,172.16.0.80,6,2,2,741,54,1119,94,2,269,0,40,202,0,0,1099,0,1099,0,20,967,40,4,44,40,4,44,763250,1307,0,0,876097,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-19 12:53:00,device2,172.16.0.1,2,0,0,23,0,21,0,0,149,0,40,188,6459,0,256,0,6717,0,20,378,40,0,40,165,0,165,1676514,1607,1,0,156441,1858,0,0,1016205,4593,0,0,3386753,2871,0,0,913374,1705,0,0,1791378,2018,0,0,0,0,0,0,0,0,0,0
2026-05-19 12:53:00,device3,10.0.0.1,3,0,0,144,0,110,0,0,166,0,40,206,5781,0,394,0,6175,0,20,371,40,0,40,40,0,40,2200337,2859,0,0,1437057,4643,0,0,885059,2991,0,0,2031162,1872,0,0,105544,1354,0,0,782609,667,0,0,0,0,0,0,0,0,0,0
2026-05-19 12:53:00,device4,192.168.10.10,276,2,14,897,8,1328,0,1215,293,0,40,454,0,0,1416,0,1416,0,20,2818,162,0,166,40,0,106,1276126,1882,0,0,890998,3061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-19 12:53:15,device1,172.16.0.80,6,2,2,849,57,1288,108,3,327,0,40,260,0,0,1265,0,1265,0,20,1129,40,5,45,40,5,45,913104,1555,0,0,1023987,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-19 12:53:15,device2,172.16.0.1,2,0,0,23,0,21,0,0,208,0,40,247,7369,0,315,0,7686,0,20,437,40,0,40,165,0,165,1816358,1746,1,0,173825,2018,0,0,1193889,5121,0,0,3845084,3362,0,0,1076619,2118,0,0,2069841,2447,0,0,0,0,0,0,0,0,0,0
2026-05-19 12:53:15,device3,10.0.0.1,3,0,0,144,0,110,0,0,230,0,40,273,6560,0,460,0,7020,0,20,438,40,0,40,40,0,40,2589972,3417,0,0,1729839,5206,0,0,1045268,3359,0,0,2463596,2272,0,0,115361,1481,0,0,935218,763,0,0,0,0,0,0,0,0,0,0
2026-05-19 12:53:15,device4,192.168.10.10,292,2,14,1070,12,1574,0,1215,421,0,40,586,0,0,1727,0,1727,0,20,3117,162,0,167,40,0,107,1555978,2290,0,0,1051447,3433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-19 12:53:31,device1,172.16.0.80,8,2,2,853,59,1292,108,3,385,0,40,318,0,0,1327,0,1327,0,20,1191,40,5,45,40,5,45,918100,1614,0,0,1029038,1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-19 12:53:31,device2,172.16.0.1,2,0,0,23,0,21,0,0,267,0,40,306,7811,0,374,0,8187,0,20,496,40,0,40,165,0,165,1909000,1826,2,0,181039,2120,0,0,1216424,5401,0,0,3993232,3622,0,0,1097023,2358,0,0,2090499,2687,0,0,0,0,0,0,0,0,0,0
2026-05-19 12:53:31,device3,10.0.0.1,3,0,0,144,0,110,0,0,292,0,40,335,6874,0,519,0,7393,0,20,499,40,0,40,40,0,40,2606172,3611,0,0,1751292,5465,0,0,1055482,3479,0,0,2474020,2396,0,0,120857,1553,0,0,935794,772,0,0,0,0,0,0,0,0,0,0
2026-05-19 12:53:31,device4,192.168.10.10,292,2,14,1070,12,1574,0,1215,536,0,40,701,0,0,1838,0,1838,0,20,3233,162,0,167,40,0,107,1560662,2345,0,0,1056434,3491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-19 12:53:46,device1,172.16.0.80,8,2,2,853,59,1292,108,3,443,0,40,376,0,0,1384,0,1384,0,20,1248,40,5,45,40,5,45,923306,1676,0,0,1034369,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-19 12:53:46,device2,172.16.0.1,2,0,0,23,0,21,0,0,325,0,40,364,8251,0,436,0,8689,0,20,554,40,0,40,165,0,165,1909720,1837,2,0,187677,2207,0,0,1238558,5668,0,0,4009270,3813,0,0,1118645,2613,0,0,2111452,2931,0,0,0,0,0,0,0,0,0,0
2026-05-19 12:53:46,device3,10.0.0.1,3,0,0,144,0,110,0,0,359,0,40,402,7182,0,585,0,7767,0,20,565,40,0,40,40,0,40,2622090,3800,0,0,1772370,5718,0,0,1065516,3596,0,0,2484030,2514,0,0,126331,1625,0,0,936442,782,0,0,0,0,0,0,0,0,0,0
2026-05-19 12:53:46,device4,192.168.10.10,292,2,14,1070,12,1574,0,1215,652,0,40,817,0,0,1952,0,1952,0,20,3348,162,0,167,40,0,107,1575446,2519,0,0,1071454,3666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-19 12:54:01,device1,172.16.0.80,8,2,2,946,62,1439,121,4,502,0,40,435,0,0,1538,0,1538,0,20,1397,40,6,46,40,6,46,1071900,1907,0,0,1158767,1819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-19 12:54:01,device2,172.16.0.1,2,0,0,23,0,21,0,0,381,0,40,420,8845,0,487,0,9334,0,20,609,40,0,40,165,0,165,1910294,1846,2,0,191967,2263,0,0,1401402,6070,0,0,4230847,4144,0,0,1257048,2985,0,0,2389590,3337,0,0,0,0,0,0,0,0,0,0
2026-05-19 12:54:01,device3,10.0.0.1,3,0,0,144,0,110,0,0,419,0,40,462,7654,0,647,0,8301,0,20,627,40,0,40,40,0,40,2756847,4132,0,0,2049664,6121,0,0,1219037,3884,0,0,2700237,2780,0,0,130433,1679,0,0,937138,793,0,0,0,0,0,0,0,0,0,0
2026-05-19 12:54:01,device4,192.168.10.10,306,2,14,1158,12,1746,0,1215,767,0,40,932,0,0,2157,0,2157,0,20,3558,162,0,168,40,0,108,1704845,2786,0,0,1225106,3956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-19 12:54:16,device1,172.16.0.80,8,2,2,953,62,1450,122,4,560,0,40,493,0,0,1603,0,1603,0,20,1460,40,6,46,40,6,46,1077584,1975,0,0,1175623,1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
