Timestamp,Device,IP,tcpActiveOpens,tcpCurrEstab,tcpEstabResets,tcpInSegs,tcpOutRsts,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,udpInDatagrams,udpInErrors,udpNoPorts,udpOutDatagrams,ipForwDatagrams,ipInAddrErrors,ipInDelivers,ipInDiscards,ipInReceives,ipOutNoRoutes,ipOutDiscards,ipOutRequests,icmpInDestUnreachs,icmpInEchos,icmpInMsgs,icmpOutDestUnreachs,icmpOutEchoReps,icmpOutMsgs,ifInOctets_enp0s3,ifInUcastPkts_enp0s3,ifInNUcastPkts_enp0s3,ifInDiscards_enp0s3,ifOutOctets_enp0s3,ifOutUcastPkts_enp0s3,ifOutNUcastPkts_enp0s3,ifOutDiscards_enp0s3,ifInOctets_enp0s8,ifInUcastPkts_enp0s8,ifInNUcastPkts_enp0s8,ifInDiscards_enp0s8,ifOutOctets_enp0s8,ifOutUcastPkts_enp0s8,ifOutNUcastPkts_enp0s8,ifOutDiscards_enp0s8,ifInOctets_enp0s9,ifInUcastPkts_enp0s9,ifInNUcastPkts_enp0s9,ifInDiscards_enp0s9,ifOutOctets_enp0s9,ifOutUcastPkts_enp0s9,ifOutNUcastPkts_enp0s9,ifOutDiscards_enp0s9,ifInOctets_enp0s10,ifInUcastPkts_enp0s10,ifInNUcastPkts_enp0s10,ifInDiscards_enp0s10,ifOutOctets_enp0s10,ifOutUcastPkts_enp0s10,ifOutNUcastPkts_enp0s10,ifOutDiscards_enp0s10
2026-04-07 07:29:20,device2,172.16.0.1,7,0,1,388,7,321,0,0,222,0,40,261,4000,0,692,0,4694,0,20,624,40,0,40,40,0,40,3245407,2547,2,0,68277,887,0,0,140548,1698,0,0,2203993,2077,0,0,211344,1953,0,0,97465,1148,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:29:20,device3,10.0.0.1,22,0,0,0,0,22,0,132,344,0,40,450,2593,0,428,0,3025,0,20,662,40,0,40,42,0,42,1441057,2065,0,0,144298,1747,0,0,50644,583,0,0,1110059,962,0,0,56953,789,0,0,1084096,1008,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:29:20,device4,192.168.10.10,9,0,1,216,5,193,0,0,410,0,40,466,0,0,735,0,735,0,20,703,40,0,40,40,0,40,670509,971,0,0,56493,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:29:20,device5,192.168.20.10,20,0,1,374,7,350,0,2,434,0,60,519,0,0,967,0,967,0,20,968,95,0,95,93,0,93,759082,959,0,0,59629,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:29:35,device1,172.16.0.80,63,0,0,67,16,134,5,312,479,0,0,615,0,0,549,0,549,0,0,1036,0,0,0,0,0,0,24024,293,0,0,118055,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:29:35,device2,172.16.0.1,7,0,1,388,7,321,0,0,282,0,40,321,4619,0,752,0,5373,0,20,684,40,0,40,40,0,40,3245407,2547,2,0,68277,887,0,0,166653,2003,0,0,2229233,2374,0,0,243036,2328,0,0,128086,1504,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:29:35,device3,10.0.0.1,23,0,0,0,0,23,0,138,411,0,40,519,3057,0,495,0,3556,0,20,738,40,0,40,42,0,42,1466227,2361,0,0,170481,2053,0,0,60670,700,0,0,1120069,1080,0,0,67039,849,0,0,1094166,1127,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:29:35,device4,192.168.10.10,9,0,1,216,5,193,0,0,526,0,40,582,0,0,842,0,842,0,20,819,40,0,40,40,0,40,680441,1088,0,0,66519,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:29:35,device5,192.168.20.10,20,0,1,374,7,350,0,2,551,0,60,636,0,0,1083,0,1083,0,20,1084,95,0,95,93,0,93,769074,1077,0,0,69715,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:29:50,device1,172.16.0.80,67,0,0,71,18,140,5,324,542,0,0,680,0,0,617,0,617,0,0,1120,0,0,0,0,0,0,29080,353,0,0,124353,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:29:50,device2,172.16.0.1,7,0,1,388,7,321,0,0,341,0,40,380,5251,0,809,0,6062,0,20,741,40,0,40,40,0,40,3245497,2548,2,0,68367,888,0,0,192960,2310,0,0,2254605,2672,0,0,275236,2710,0,0,158765,1861,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:29:50,device3,10.0.0.1,25,0,0,0,0,25,0,145,483,0,40,591,3523,0,567,0,4094,0,20,819,40,0,40,42,0,42,1491599,2659,0,0,196944,2362,0,0,70786,818,0,0,1130247,1200,0,0,77005,965,0,0,1104194,1245,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:29:50,device4,192.168.10.10,9,0,1,216,5,193,0,0,641,0,40,697,0,0,959,0,959,0,20,934,40,0,40,40,0,40,690463,1206,0,0,76705,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:29:50,device5,192.168.20.10,20,0,1,374,7,350,0,2,666,0,60,751,0,0,1200,0,1200,0,20,1201,95,0,95,93,0,93,778946,1193,0,0,79681,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:30:05,device1,172.16.0.80,68,0,0,85,18,163,7,332,607,0,0,747,0,0,696,0,696,0,0,1206,0,0,0,0,0,0,35164,426,0,0,153615,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:30:05,device2,172.16.0.1,7,0,1,388,7,321,0,0,399,0,40,438,6086,0,869,0,6957,0,20,801,40,0,40,40,0,40,3411982,2712,2,0,75976,972,0,0,229432,2716,0,0,2584980,3155,0,0,330332,3108,0,0,190480,2231,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:30:05,device3,10.0.0.1,26,0,0,0,0,26,0,151,555,0,40,667,4197,0,639,0,4840,0,20,902,40,0,40,42,0,42,1706876,3145,0,0,233614,2771,0,0,86809,1004,0,0,1398459,1464,0,0,89671,1110,0,0,1161117,1403,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:30:05,device4,192.168.10.10,12,0,1,287,9,255,0,0,778,0,40,838,0,0,1170,0,1170,0,20,1138,40,0,40,40,0,40,860629,1469,0,0,92728,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:30:05,device5,192.168.20.10,23,0,1,405,9,380,0,2,787,0,60,872,0,0,1352,0,1352,0,20,1351,95,0,95,93,0,93,818583,1352,0,0,92407,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:30:20,device1,172.16.0.80,70,0,0,85,18,165,7,339,671,0,0,813,0,0,760,0,760,0,0,1281,0,0,0,0,0,0,40280,487,0,0,159526,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:30:20,device2,172.16.0.1,7,0,1,388,7,321,0,0,459,0,40,498,6705,0,929,0,7636,0,20,861,40,0,40,40,0,40,3412390,2718,2,0,76246,976,0,0,255801,3025,0,0,2610554,3457,0,0,362126,3485,0,0,221277,2590,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:30:20,device3,10.0.0.1,26,0,0,0,0,26,0,156,624,0,40,740,4661,0,711,0,5376,0,20,981,40,0,40,42,0,42,1732252,3444,0,0,275144,3080,0,0,96835,1121,0,0,1408547,1583,0,0,99757,1228,0,0,1171325,1524,0,0,0,0,0,0,0,0,0,0
