Timestamp,Device,IP,tcpActiveOpens,tcpCurrEstab,tcpEstabResets,tcpInSegs,tcpOutRsts,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,udpInDatagrams,udpInErrors,udpNoPorts,udpOutDatagrams,ipForwDatagrams,ipInAddrErrors,ipInDelivers,ipInDiscards,ipInReceives,ipOutNoRoutes,ipOutDiscards,ipOutRequests,icmpInDestUnreachs,icmpInEchos,icmpInMsgs,icmpOutDestUnreachs,icmpOutEchoReps,icmpOutMsgs,ifInOctets_enp0s3,ifInUcastPkts_enp0s3,ifInNUcastPkts_enp0s3,ifInDiscards_enp0s3,ifOutOctets_enp0s3,ifOutUcastPkts_enp0s3,ifOutNUcastPkts_enp0s3,ifOutDiscards_enp0s3,ifInOctets_enp0s8,ifInUcastPkts_enp0s8,ifInNUcastPkts_enp0s8,ifInDiscards_enp0s8,ifOutOctets_enp0s8,ifOutUcastPkts_enp0s8,ifOutNUcastPkts_enp0s8,ifOutDiscards_enp0s8,ifInOctets_enp0s9,ifInUcastPkts_enp0s9,ifInNUcastPkts_enp0s9,ifInDiscards_enp0s9,ifOutOctets_enp0s9,ifOutUcastPkts_enp0s9,ifOutNUcastPkts_enp0s9,ifOutDiscards_enp0s9,ifInOctets_enp0s10,ifInUcastPkts_enp0s10,ifInNUcastPkts_enp0s10,ifInDiscards_enp0s10,ifOutOctets_enp0s10,ifOutUcastPkts_enp0s10,ifOutNUcastPkts_enp0s10,ifOutDiscards_enp0s10
2026-04-07 14:34:40,device2,172.16.0.1,0,0,0,0,0,0,0,0,286,0,40,325,5923,0,371,0,6324,0,20,384,40,2,42,54,2,56,994402,1293,6,0,617429,1151,0,0,229003,2526,0,0,1651352,2316,0,0,587312,3031,0,0,152837,1820,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:34:40,device3,10.0.0.1,124,0,0,17,0,139,0,684,978,0,62,1328,3237,0,1128,0,4365,0,20,2232,64,3,67,62,3,65,1144694,2325,0,0,293623,3299,0,0,85004,970,0,0,1045930,1443,0,0,56488,665,0,0,616031,1037,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:34:40,device4,192.168.10.10,25,0,0,417,14,411,0,11,592,0,40,667,0,0,1143,0,1143,0,20,1133,54,0,54,40,0,40,712262,1259,0,0,90993,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:34:40,device5,192.168.20.10,8,0,0,182,2,182,0,0,511,0,40,550,0,0,777,0,777,0,20,775,40,0,40,40,0,40,414843,853,0,0,62337,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:34:55,device1,172.16.0.80,32,0,0,60,10,108,6,151,409,0,40,505,0,0,553,0,553,0,20,774,40,0,40,40,0,40,29292,354,0,0,114475,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:34:55,device2,172.16.0.1,0,0,0,0,0,0,0,0,343,0,40,382,6535,0,430,0,6995,0,20,443,40,2,42,54,2,56,994462,1294,6,0,617799,1156,0,0,254553,2823,0,0,1676634,2613,0,0,618778,3403,0,0,183517,2177,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:34:55,device3,10.0.0.1,124,0,0,17,0,139,0,684,1041,0,62,1391,3701,0,1192,0,4893,0,20,2296,64,3,67,62,3,65,1169976,2622,0,0,319251,3597,0,0,95030,1087,0,0,1055940,1561,0,0,66574,783,0,0,626101,1156,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:34:55,device4,192.168.10.10,25,0,0,417,14,411,0,11,708,0,40,783,0,0,1259,0,1259,0,20,1249,54,0,54,40,0,40,722194,1376,0,0,101019,1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:34:55,device5,192.168.20.10,8,0,0,182,2,182,0,0,628,0,40,667,0,0,894,0,894,0,20,893,40,0,40,40,0,40,424835,971,0,0,72423,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:35:10,device1,172.16.0.80,35,0,0,78,12,135,8,158,473,0,40,573,0,0,635,0,635,0,20,864,40,0,40,40,0,40,35496,429,0,0,143926,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:35:10,device2,172.16.0.1,0,0,0,0,0,0,0,0,402,0,40,441,7358,0,488,0,7876,0,20,501,40,2,42,54,2,56,1146467,1440,6,0,626783,1255,0,0,289864,3229,0,0,1965233,3079,0,0,673620,3798,0,0,215284,2548,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:35:10,device3,10.0.0.1,124,0,0,17,0,139,0,684,1108,0,62,1459,4377,0,1258,0,5635,0,20,2363,64,3,67,62,3,65,1370891,3091,0,0,354803,4006,0,0,109056,1241,0,0,1099657,1724,0,0,81624,968,0,0,865697,1397,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:35:10,device4,192.168.10.10,28,0,0,446,16,441,0,11,834,0,40,913,0,0,1419,0,1419,0,20,1410,54,0,54,40,0,40,754187,1537,0,0,115045,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:35:10,device5,192.168.20.10,10,0,0,250,4,249,0,0,750,0,40,790,0,0,1084,0,1084,0,20,1083,40,0,40,40,0,40,585071,1177,0,0,84712,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:35:25,device1,172.16.0.80,35,0,0,78,12,135,8,164,535,0,40,637,0,0,699,0,699,0,20,937,40,0,40,40,0,40,40432,487,0,0,149587,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:35:25,device2,172.16.0.1,0,0,0,0,0,0,0,0,461,0,40,500,7971,0,547,0,8548,0,20,560,40,2,42,54,2,56,1146617,1442,6,0,627539,1265,0,0,315414,3526,0,0,1990519,3376,0,0,705174,4171,0,0,245901,2904,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:35:25,device3,10.0.0.1,124,0,0,17,0,139,0,684,1172,0,62,1523,4843,0,1324,0,6167,0,20,2427,64,3,67,62,3,65,1395925,3385,0,0,380346,4303,0,0,119022,1357,0,0,1109607,1841,0,0,91680,1085,0,0,875737,1515,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:35:25,device4,192.168.10.10,28,0,0,446,16,441,0,11,950,0,40,1029,0,0,1534,0,1534,0,20,1524,54,0,54,40,0,40,764059,1653,0,0,125011,1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:35:25,device5,192.168.20.10,10,0,0,250,4,249,0,0,867,0,40,906,0,0,1201,0,1201,0,20,1199,40,0,40,40,0,40,597869,1327,0,0,97529,1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:35:40,device1,172.16.0.80,38,0,0,78,12,138,8,181,599,0,40,701,0,0,761,0,761,0,20,1018,40,0,40,40,0,40,45488,547,0,0,156038,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:35:40,device2,172.16.0.1,0,0,0,0,0,0,0,0,519,0,40,558,8590,0,617,0,9237,0,20,618,40,2,42,54,2,56,1146741,1444,6,0,628043,1272,0,0,340994,3824,0,0,2015835,3674,0,0,737284,4552,0,0,276551,3261,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:35:40,device3,10.0.0.1,124,0,0,17,0,139,0,684,1235,0,62,1586,5307,0,1386,0,6693,0,20,2490,64,3,67,62,3,65,1421241,3683,0,0,406082,4603,0,0,129048,1474,0,0,1119695,1960,0,0,101706,1202,0,0,885825,1634,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:35:40,device4,192.168.10.10,28,0,0,446,16,441,0,11,1067,0,40,1146,0,0,1651,0,1651,0,20,1642,54,0,54,40,0,40,773991,1770,0,0,135037,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:35:40,device5,192.168.20.10,10,0,0,250,4,249,0,0,981,0,40,1020,0,0,1317,0,1317,0,20,1314,40,0,40,40,0,40,607801,1444,0,0,107625,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:35:55,device1,172.16.0.80,39,0,0,78,12,139,8,188,662,0,40,766,0,0,824,0,824,0,20,1091,40,0,40,40,0,40,50484,606,0,0,162051,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:35:55,device2,172.16.0.1,0,0,0,0,0,0,0,0,576,0,40,615,9197,0,664,0,9891,0,20,675,40,2,42,54,2,56,1146741,1444,6,0,628339,1276,0,0,366540,4121,0,0,2041115,3971,0,0,768660,4923,0,0,307227,3618,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:35:55,device3,10.0.0.1,124,0,0,17,0,139,0,684,1300,0,62,1651,5771,0,1450,0,7221,0,20,2555,64,3,67,62,3,65,1446521,3980,0,0,431706,4901,0,0,139074,1591,0,0,1129705,2078,0,0,111732,1319,0,0,895835,1810,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:35:55,device4,192.168.10.10,28,0,0,446,16,441,0,11,1183,0,40,1262,0,0,1767,0,1767,0,20,1758,54,0,54,40,0,40,783923,1887,0,0,145063,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:35:55,device5,192.168.20.10,10,0,0,250,4,249,0,0,1099,0,40,1138,0,0,1432,0,1432,0,20,1430,40,0,40,40,0,40,617733,1561,0,0,117651,1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:36:10,device1,172.16.0.80,42,0,0,98,14,166,10,197,727,0,40,835,0,0,909,0,909,0,20,1186,40,0,40,40,0,40,56820,683,0,0,191578,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:36:10,device2,172.16.0.1,0,0,0,0,0,0,0,0,635,0,40,674,10027,0,722,0,10779,0,20,734,40,2,42,54,2,56,1303525,1593,6,0,637634,1370,0,0,402604,4528,0,0,2330037,4438,0,0,823368,5316,0,0,339126,3991,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:36:10,device3,10.0.0.1,124,0,0,17,0,139,0,684,1365,0,62,1717,6454,0,1515,0,7969,0,20,2621,64,3,67,62,3,65,1651843,4447,0,0,467926,5310,0,0,155085,1776,0,0,1304544,2304,0,0,125106,1476,0,0,1004752,1933,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:36:10,device4,192.168.10.10,31,0,0,509,16,502,0,11,1310,0,40,1393,0,0,1959,0,1959,0,20,1948,54,0,54,40,0,40,905278,2111,0,0,161074,1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:36:10,device5,192.168.20.10,12,0,0,289,6,287,0,0,1221,0,40,1260,0,0,1595,0,1595,0,20,1591,40,0,40,40,0,40,696222,1740,0,0,131025,1546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:36:25,device1,172.16.0.80,43,0,0,98,14,167,10,204,791,0,40,901,0,0,973,0,973,0,20,1260,40,0,40,40,0,40,61756,741,0,0,197313,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:36:25,device2,172.16.0.1,0,0,0,0,0,0,0,0,692,0,40,731,10630,0,778,0,11438,0,20,791,40,2,42,54,2,56,1303525,1593,6,0,637634,1370,0,0,428212,4826,0,0,2355377,4736,0,0,854388,5682,0,0,369744,4347,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:36:25,device3,10.0.0.1,124,0,0,17,0,139,0,684,1431,0,62,1783,6918,0,1581,0,8499,0,20,2687,64,3,67,62,3,65,1677183,4745,0,0,493612,5609,0,0,165051,1892,0,0,1314494,2421,0,0,135072,1592,0,0,1014702,2050,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:36:25,device4,192.168.10.10,31,0,0,509,16,502,0,11,1424,0,40,1507,0,0,2075,0,2075,0,20,2064,54,0,54,40,0,40,915150,2227,0,0,171040,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:36:25,device5,192.168.20.10,12,0,0,289,6,287,0,0,1337,0,40,1376,0,0,1710,0,1710,0,20,1707,40,0,40,40,0,40,704460,1837,0,0,139353,1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:36:40,device1,172.16.0.80,46,0,0,98,14,170,10,221,855,0,40,965,0,0,1038,0,1038,0,20,1344,40,0,40,40,0,40,66812,801,0,0,203616,1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:36:40,device2,172.16.0.1,0,0,0,0,0,0,0,0,751,0,40,790,11240,0,836,0,12106,0,20,849,40,2,42,54,2,56,1303525,1593,6,0,637634,1370,0,0,453588,5121,0,0,2380485,5031,0,0,885906,6055,0,0,400190,4701,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:36:40,device3,10.0.0.1,124,0,0,17,0,139,0,684,1494,0,62,1846,7382,0,1643,0,9025,0,20,2749,64,3,67,62,3,65,1702291,5040,0,0,519066,5905,0,0,175077,2009,0,0,1324504,2539,0,0,145038,1708,0,0,1024652,2167,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:36:40,device4,192.168.10.10,31,0,0,509,16,502,0,11,1542,0,40,1625,0,0,2193,0,2193,0,20,2182,54,0,54,40,0,40,925082,2344,0,0,181066,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:36:40,device5,192.168.20.10,12,0,0,289,6,287,0,0,1453,0,40,1492,0,0,1826,0,1826,0,20,1823,40,0,40,40,0,40,712458,1931,0,0,147339,1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:36:55,device1,172.16.0.80,47,0,0,98,14,171,10,230,918,0,40,1028,0,0,1100,0,1100,0,20,1417,40,0,40,40,0,40,71808,860,0,0,209633,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:36:55,device2,172.16.0.1,0,0,0,0,0,0,0,0,808,0,40,847,11844,0,894,0,12768,0,20,907,40,2,42,54,2,56,1303525,1593,6,0,637634,1370,0,0,479193,5419,0,0,2405823,5329,0,0,917058,6423,0,0,430865,5058,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:36:55,device3,10.0.0.1,124,0,0,17,0,139,0,684,1559,0,62,1911,7846,0,1708,0,9554,0,20,2814,64,3,67,62,3,65,1727629,5338,0,0,544827,6205,0,0,185103,2126,0,0,1339528,2658,0,0,155124,1826,0,0,1034800,2287,0,0,0,0,0,0,0,0,0,0
